"Year","Month","Day","Fog","Mist","Rain","Hail","Thunder","Tornado","PRCP","TMAX","TMIN","AWND","WSF2","WSF5"
2002,12,11,1,1,0,0,0,0,0,12.8,2.8,1.7,5.4,6.3
2002,12,12,0,1,1,0,0,0,9.9,15,6.1,4.7,14.8,20.1
2002,12,13,0,1,1,0,0,0,0,17.2,10,8.2,13.9,17
2002,12,14,0,1,0,0,0,0,0,14.4,5,3.1,7.2,8.9
2002,12,15,0,1,0,0,0,0,0,16.7,2.2,1.3,4,4.5
2002,12,16,1,1,0,0,0,0,0,21.7,4.4,2.7,7.2,8
2002,12,17,0,0,0,0,0,0,0,22.8,11.7,3.8,7.2,9.4
2002,12,18,0,0,0,0,0,0,0,24.4,15.6,6.1,11.2,13
2002,12,19,0,1,1,0,1,0,12.7,24.4,11.7,5.5,11.6,14.3
2002,12,20,0,0,0,0,0,0,0,16.1,6.1,3.8,8.9,10.3
2002,12,21,0,1,0,0,0,0,0,18.3,3.3,4,8.9,10.7
2002,12,22,1,1,1,0,0,0,0,22.2,14.4,2.3,5.8,7.2
2002,12,23,1,1,1,0,1,0,11.9,21.7,13.9,5.4,11.2,14.8
2002,12,24,0,1,1,0,1,0,18.5,22.8,6.7,7.1,13.4,15.6
2002,12,25,0,0,0,0,0,0,0,10,4.4,4.9,10.3,12.5
2002,12,26,0,0,0,0,0,0,0,9.4,4.4,3.3,7.2,8.9
2002,12,27,0,0,0,0,0,0,0,15,4.4,1.3,4.5,5.4
2002,12,28,1,1,0,0,0,0,0,16.7,2.2,1.1,4,4.5
2002,12,29,1,1,0,0,0,0,0,22.2,6.1,3.7,7.2,8
2002,12,30,0,0,0,0,0,0,0,22.8,12.2,4.3,8,11.2
2002,12,31,0,1,1,0,1,0,44.5,20,9.4,6.2,11.2,14.8
2003,1,1,0,1,0,0,0,0,0,16.7,6.7,3.2,8,9.4
2003,1,2,0,1,1,0,0,0,0,15,6.1,6.3,10.3,13.9
2003,1,3,0,0,0,0,0,0,0,11.7,2.2,4.6,8,10.3
2003,1,4,0,0,0,0,0,0,0,15,0.6,1.7,6.3,7.2
2003,1,5,0,0,0,0,0,0,0,20,4.4,3.1,7.6,9.8
2003,1,6,1,1,0,0,0,0,0,16.7,6.1,4.1,9.4,11.2
2003,1,7,0,0,0,0,0,0,0,10.6,3.9,3.7,8.9,10.3
2003,1,8,1,1,0,0,0,0,0,18.3,2.2,3,6.3,7.2
2003,1,9,0,1,0,0,0,0,0,22.8,10,4.8,10.3,12.5
2003,1,10,0,1,0,0,0,0,0,18.9,6.7,6.2,9.8,13.4
2003,1,11,0,0,1,0,0,0,0,9.4,4.4,5.9,8.9,10.7
2003,1,12,0,0,1,0,0,0,0.5,7.2,5,5.3,8,9.8
2003,1,13,0,0,1,0,0,0,0,11.7,1.7,3.4,7.2,8
2003,1,14,0,1,0,0,0,0,0,13.9,1.1,3,6.3,7.6
2003,1,15,0,1,0,0,0,0,0,13.3,3.9,3.4,6.7,8
2003,1,16,0,1,0,0,0,0,0,20.6,3.3,5.5,13,15.6
2003,1,17,0,0,0,0,0,0,0,7.8,1.1,5.7,9.4,13
2003,1,18,0,0,0,0,0,0,0,11.1,0.6,3.6,7.2,8.9
2003,1,19,0,0,0,0,0,0,0,16.1,5,3.1,7.2,8
2003,1,20,0,0,0,0,0,0,0,21.1,8.3,4.6,8.9,10.7
2003,1,21,1,1,0,0,0,0,0,22.2,12.2,4.5,10.3,11.6
2003,1,22,0,1,1,0,0,0,0,19.4,5.6,4.8,9.8,11.2
2003,1,23,0,0,0,0,0,0,0,5.6,-1.7,8.6,12.5,14.8
2003,1,24,0,0,0,0,0,0,0,3.3,-3.9,3.9,9.4,10.7
2003,1,25,0,1,0,0,0,0,0,8.9,-3.3,2.5,6.7,7.6
2003,1,26,0,1,1,0,0,0,1.8,7.8,5,3.7,7.2,8.9
2003,1,27,0,1,0,0,0,0,0,12.8,3.9,3.6,7.2,8
2003,1,28,0,1,0,0,0,0,0,18.9,3.9,3.6,7.2,8
2003,1,29,0,1,0,0,0,0,0,23.9,15,4.2,7.6,9.4
2003,1,30,1,1,1,0,0,0,2.5,16.7,8.3,4.1,7.2,8
2003,1,31,0,1,1,0,0,0,0,15,7.8,3,7.2,9.4
2003,2,1,1,1,0,0,0,0,0,18.9,3.9,2.1,5.4,6.7
2003,2,2,1,1,0,0,0,0,0,21.7,5,3.9,8,9.4
2003,2,3,0,1,1,0,0,0,0.3,22.2,13.3,4.9,8.9,10.3
2003,2,4,0,1,1,0,0,0,0,20,8.3,5.7,12.5,14.3
2003,2,5,0,0,1,0,0,0,0,13.3,6.1,4.8,8,10.3
2003,2,6,0,1,1,0,0,0,2.5,18.9,10,5.1,11.6,14.8
2003,2,7,0,0,1,1,0,0,2.5,10,5,6.7,9.8,12.5
2003,2,8,0,0,1,0,0,0,0,9.4,2.8,3.9,7.2,8
2003,2,9,0,1,1,0,0,0,4.6,15.6,8.3,4,8,10.3
2003,2,10,1,1,1,0,0,0,0,16.1,5,3.7,8.9,10.3
2003,2,11,0,0,0,0,0,0,0,17.8,2.8,2.3,5.4,6.7
2003,2,12,1,1,0,0,0,0,0,21.1,6.1,1.5,4.5,5.8
2003,2,13,0,0,0,0,0,0,0,21.7,7.8,3,6.7,8
2003,2,14,0,1,0,0,0,0,0,23.9,14.4,4.7,9.4,11.6
2003,2,15,1,1,1,0,1,0,18.8,25,15.6,4.6,11.2,14.3
2003,2,16,0,1,1,0,0,0,1,17.2,7.2,5.4,8.9,11.2
2003,2,17,0,0,1,0,0,0,0,8.3,3.3,4,7.2,8.9
2003,2,18,0,1,0,0,0,0,0,14.4,1.7,2.5,5.8,6.3
2003,2,19,0,1,0,0,0,0,0,21.1,6.7,2.5,5.4,6.3
2003,2,20,1,1,1,0,0,0,1,21.7,12.2,3.3,6.7,8.9
2003,2,21,0,1,1,0,1,0,55.6,21.7,14.4,6.4,11.6,15.6
2003,2,22,0,0,1,0,0,0,0,21.7,7.8,8.1,14.8,17.4
2003,2,23,0,0,0,0,0,0,0,18.3,5,4.2,9.8,11.6
2003,2,24,1,1,0,0,0,0,0,21.7,8.9,2.6,5.8,6.7
2003,2,25,0,1,1,0,0,0,6.9,15.6,9.4,3.7,10.3,13
2003,2,26,1,1,1,0,1,0,22.4,19.4,12.2,3.2,6.3,7.6
2003,2,27,1,1,1,0,0,0,0,14.4,10,4.4,7.2,8.9
2003,2,28,0,1,1,0,0,0,0.3,13.3,10.6,3.4,6.7,7.6
2003,3,1,1,1,1,0,0,0,0.8,16.1,11.7,2.6,6.3,6.7
2003,3,2,0,0,0,0,0,0,0,16.7,11.1,4.7,8,9.4
2003,3,3,0,1,1,0,0,0,16.5,13.3,9.4,5.8,10.3,11.6
2003,3,4,1,1,1,0,0,0,0,15.6,10,2.6,6.7,8.9
2003,3,5,1,1,1,0,0,0,0,23.9,13.9,3.1,7.2,9.4
2003,3,6,0,1,1,0,0,0,0.3,21.1,13.9,4.5,8,9.8
2003,3,7,0,1,1,0,0,0,1,21.1,13.3,3,6.3,8
2003,3,8,1,1,1,0,0,0,0,19.4,12.8,2.6,5.4,6.3
2003,3,9,1,1,1,0,0,0,0.5,23.3,16.1,2.4,7.2,9.4
2003,3,10,0,1,0,0,0,0,0,21.7,11.7,2.9,6.7,8
2003,3,11,1,1,0,0,0,0,0,23.3,13.3,2.5,5.8,7.2
2003,3,12,0,1,1,0,0,0,0.3,26.1,17.8,2.7,6.7,7.6
2003,3,13,1,1,1,0,1,0,26.4,25,13.9,3.5,12.5,19.7
2003,3,14,1,1,0,0,0,0,0,21.1,12.8,2.5,6.3,8
2003,3,15,1,1,0,0,0,0,0,22.2,11.7,2.6,4.5,6.3
2003,3,16,0,1,1,0,0,0,9.7,20,16.1,3.5,6.7,9.4
2003,3,17,0,1,1,0,0,0,0.5,23.9,15.6,3,6.7,8
2003,3,18,1,1,1,0,0,0,0.8,24.4,15.6,3.4,8,10.7
2003,3,19,0,0,0,0,0,0,0,25.6,11.7,3,7.2,8
2003,3,20,0,0,0,0,0,0,0,24.4,10.6,4.1,8.9,10.3
2003,3,21,0,0,0,0,0,0,0,21.1,10.6,3.6,6.3,8
2003,3,22,0,0,1,0,0,0,0,21.7,10,1.9,5.8,7.2
2003,3,23,0,1,1,0,0,0,0,22.8,12.8,2.1,5.8,6.7
2003,3,24,0,0,0,0,0,0,0,24.4,10,2.5,6.3,7.6
2003,3,25,0,1,0,0,0,0,0,23.3,13.3,3.2,7.2,8.9
2003,3,26,0,1,1,0,1,0,53.1,22.2,14.4,2.6,9.4,10.3
2003,3,27,0,1,0,0,0,0,0,25.6,16.7,3.4,7.2,8.9
2003,3,28,1,1,0,0,0,0,0,26.1,14.4,3,6.3,6.7
2003,3,29,0,1,1,0,0,0,3.6,19.4,8.9,7.7,12.5,14.3
2003,3,30,0,0,0,0,0,0,0,14.4,7.2,6.5,11.6,14.3
2003,3,31,0,0,0,0,0,0,0,18.3,3.3,3.2,8,9.4
2003,4,1,0,0,0,0,0,0,0,21.7,10,4.4,8.9,11.2
2003,4,2,0,0,0,0,0,0,0,23.3,10,3.1,6.7,7.6
2003,4,3,1,1,1,0,0,0,0,25.6,12.8,4.6,9.4,11.2
2003,4,4,1,1,1,0,0,0,0,27.8,18.3,4.2,8.9,10.7
2003,4,5,0,1,1,0,0,0,30,28.3,20,3.8,12.5,13.9
2003,4,6,1,1,0,0,0,0,0,27.8,21.1,6.2,12.5,14.3
2003,4,7,1,1,1,0,1,0,48.5,27.2,17.8,4.3,14.8,18.3
2003,4,8,0,1,1,0,1,0,56.1,20.6,12.8,4.6,10.7,13
2003,4,9,0,0,0,0,0,0,0,12.8,7.2,7.9,11.6,16.1
2003,4,10,0,0,0,0,0,0,0,18.9,6.7,5.8,9.8,13
2003,4,11,0,0,0,0,0,0,0,23.3,8.3,3,5.8,6.7
2003,4,12,0,0,0,0,0,0,0,26.7,11.1,3,5.4,6.7
2003,4,13,1,1,0,0,0,0,0,27.8,12.8,2.2,4.5,5.8
2003,4,14,1,1,0,0,0,0,0,28.3,13.3,2.2,6.3,7.6
2003,4,15,0,0,0,0,0,0,0,27.8,12.8,2.9,8,9.8
2003,4,16,0,1,0,0,0,0,0,28.3,17.8,5.3,9.8,12.5
2003,4,17,1,1,0,0,0,0,0,30,18.9,4,8,10.7
2003,4,18,1,1,0,0,0,0,0,30,15.6,2.6,6.7,7.6
2003,4,19,1,1,0,0,0,0,0,28.3,18.3,4.2,8,10.7
2003,4,20,0,1,1,0,0,0,0,30,20,4,7.6,9.8
2003,4,21,0,1,1,0,0,0,0.3,27.2,20,3.1,7.2,8
2003,4,22,0,0,1,0,0,0,1.5,26.1,16.7,3.5,9.4,10.7
2003,4,23,0,0,1,0,0,0,0,27.2,17.2,4.6,7.6,10.3
2003,4,24,0,1,1,0,0,0,0,27.8,21.1,6.4,11.6,14.8
2003,4,25,0,1,1,0,1,0,20.8,30,21.1,5.2,8.9,11.2
2003,4,26,0,0,0,0,0,0,0,25.6,17.2,4.8,8,9.8
2003,4,27,0,0,0,0,0,0,0,26.1,15,2.7,6.7,7.6
2003,4,28,1,1,0,0,0,0,0,28.3,16.1,2.1,6.7,7.6
2003,4,29,0,1,0,0,0,0,0,28.3,15.6,2.4,7.6,9.4
2003,4,30,1,1,0,0,0,0,0,28.9,17.2,2.5,6.7,8.9
2003,5,1,1,1,0,0,0,0,0,30,17.8,2.5,6.3,7.2
2003,5,2,1,1,0,0,0,0,0,31.1,20.6,3.4,7.2,8.9
2003,5,3,1,1,0,0,0,0,0,31.7,21.1,2.9,5.4,6.7
2003,5,4,0,1,0,0,0,0,0,31.1,23.9,6.5,10.3,11.6
2003,5,5,0,1,0,0,0,0,0,30.6,25,7.9,11.6,14.8
2003,5,6,0,1,0,0,0,0,0,31.7,26.1,7.7,10.7,13
2003,5,7,0,1,0,0,0,0,0,31.7,25.6,6.8,11.2,13
2003,5,8,0,0,0,0,0,0,0,31.7,25.6,6.5,9.8,11.6
2003,5,9,0,0,0,0,0,0,0,31.7,25.6,5.5,9.8,11.2
2003,5,10,0,0,0,0,0,0,0,31.7,25.6,6.7,11.2,13
2003,5,11,0,1,0,0,0,0,0,32.8,24.4,4.7,8.9,10.7
2003,5,12,0,0,0,0,0,0,0,27.8,21.7,3.9,8.9,10.3
2003,5,13,0,0,0,0,0,0,0,27.8,20,3.3,12.5,15.6
2003,5,14,0,0,0,0,0,0,0,31.7,20.6,3.9,8.9,10.3
2003,5,15,0,1,0,0,0,0,0,31.7,23.9,3.9,7.2,7.6
2003,5,16,0,0,0,0,0,0,0,32.2,23.9,5.5,9.4,11.2
2003,5,17,0,0,0,0,0,0,0,32.2,25,6.5,10.3,13
2003,5,18,0,1,1,0,1,0,28.4,30.6,22.8,3,8.9,10.3
2003,5,19,0,1,1,0,0,0,0.8,31.7,21.7,2.4,6.3,8
2003,5,20,0,0,1,0,0,0,38.9,30,21.1,2.1,9.4,11.6
2003,5,21,0,1,1,0,1,0,5.1,31.1,23.3,3.3,8.9,10.7
2003,5,22,0,0,0,0,0,0,0,28.3,22.2,5.7,8,9.8
2003,5,23,0,0,0,0,0,0,0,28.9,20.6,4.5,8,10.3
2003,5,24,0,0,0,0,0,0,0,29.4,21.1,2.7,5.8,6.7
2003,5,25,0,1,0,0,0,0,0,31.1,21.7,3.5,6.3,7.6
2003,5,26,0,1,1,0,1,0,4.1,31.7,21.7,3.2,11.2,15.6
2003,5,27,0,1,0,0,0,0,0,25.6,21.1,4.6,8.9,10.3
2003,5,28,0,0,0,0,0,0,0,28.3,19.4,3.5,6.3,8.9
2003,5,29,0,1,0,0,0,0,0,31.1,16.7,3.4,7.2,9.4
2003,5,30,1,1,0,0,0,0,0,32.8,20,4.2,7.6,9.8
2003,5,31,0,1,0,0,0,0,0,31.7,21.7,4.8,7.6,9.4
2003,6,1,1,1,0,0,0,0,0,32.2,22.2,2.8,5.4,6.3
2003,6,2,0,1,1,0,1,0,25.7,32.8,21.1,4.1,17.9,21
2003,6,3,1,1,1,0,1,0,68.8,30.6,22.2,2.8,11.2,13.9
2003,6,4,1,1,1,0,0,0,0.3,29.4,22.8,2.5,7.2,8.9
2003,6,5,0,1,1,0,1,0,0,29.4,23.9,3.6,8,9.8
2003,6,6,0,1,1,0,1,0,8.1,29.4,23.9,3.8,10.3,11.6
2003,6,7,0,1,1,0,0,0,10.7,30.6,23.9,1.7,7.6,8.9
2003,6,8,1,1,0,0,0,0,0,32.8,23.3,1.7,5.8,6.7
2003,6,9,1,1,0,0,0,0,0,33.9,22.8,2,4.5,6.3
2003,6,10,0,0,1,0,1,0,1,33.3,25.6,3.5,8,9.8
2003,6,11,0,1,1,0,1,0,56.6,31.1,21.7,4.1,11.6,14.8
2003,6,12,0,1,1,0,1,0,19.3,30.6,23.9,3.6,8.9,10.7
2003,6,13,0,0,1,0,0,0,2.5,32.2,23.3,3.4,10.3,11.6
2003,6,14,0,1,1,0,1,0,8.4,32.2,22.8,3.4,8,9.8
2003,6,15,0,0,1,0,1,0,1.3,32.2,23.3,2.5,11.6,14.3
2003,6,16,1,0,1,0,1,0,3,30.6,22.8,1,6.3,8
2003,6,17,0,0,1,0,1,0,8.1,28.9,22.8,2,6.7,7.6
2003,6,18,1,0,0,0,0,0,0,32.8,22.8,1.3,6.3,7.6
2003,6,19,0,1,1,0,1,0,34,30.6,24.4,2.1,8,9.4
2003,6,20,0,1,1,0,0,0,12.7,30,23.9,2,5.8,6.7
2003,6,21,0,0,1,0,0,0,0.5,30,25,2.5,8,9.8
2003,6,22,0,1,1,0,0,0,0,32.8,24.4,2,7.2,7.6
2003,6,23,0,0,1,0,1,0,0,33.9,24.4,1.6,5.4,6.3
2003,6,24,0,0,1,0,0,0,0,32.2,25.6,2.3,8,9.8
2003,6,25,0,1,1,0,1,0,54.4,31.1,23.9,2.7,7.6,9.4
2003,6,26,0,0,1,0,1,0,1.3,32.2,25,2.7,6.7,7.6
2003,6,27,0,1,1,0,1,0,15.7,29.4,23.9,1.3,7.2,8
2003,6,28,1,1,1,0,0,0,0,30.6,23.3,2.6,6.7,8.9
2003,6,29,0,1,1,0,1,0,19.6,30.6,23.3,2.8,9.8,14.3
2003,6,30,0,1,1,0,0,0,89.2,25.6,22.8,7,17.9,20.6
2003,7,1,0,0,0,0,0,0,0,31.1,22.2,3.4,7.2,8.9
2003,7,2,0,0,1,0,1,0,8.6,31.7,24.4,3.2,9.4,10.7
2003,7,3,1,1,1,0,1,0,19.1,30,23.9,2.6,7.2,8
2003,7,4,0,1,1,0,1,0,28.4,31.1,23.3,1.8,10.7,13.4
2003,7,5,0,1,1,0,0,0,11.7,29.4,23.3,2.4,8,9.4
2003,7,6,0,1,1,0,1,0,15.7,30,23.3,1.5,8,9.4
2003,7,7,1,1,1,0,1,0,1.8,30,22.8,2.1,6.3,7.6
2003,7,8,0,1,1,0,1,0,21.8,31.7,23.9,1.9,8,9.8
2003,7,9,1,1,0,0,0,0,0,32.8,22.8,2,5.8,6.7
2003,7,10,0,0,0,0,0,0,0,33.3,24.4,2.6,7.6,9.4
2003,7,11,0,1,1,0,1,0,19.6,32.8,23.3,1.4,13.4,16.1
2003,7,12,0,1,0,0,0,0,0,33.3,23.3,2.3,6.7,8
2003,7,13,0,0,1,0,0,0,0,31.7,23.9,2.3,9.4,11.6
2003,7,14,0,0,1,0,0,0,0,30,25.6,3.8,7.2,9.4
2003,7,15,0,0,1,0,0,0,0,32.8,26.1,3.4,7.2,8.9
2003,7,16,0,1,0,0,0,0,0,34.4,24.4,1.6,6.7,7.6
2003,7,17,0,1,1,0,1,0,1,33.9,23.3,2.6,9.8,12.5
2003,7,18,0,1,1,0,1,0,0,33.3,22.2,2.8,7.6,9.4
2003,7,19,0,0,1,0,1,0,0.5,34.4,23.9,3,12.5,13.9
2003,7,20,0,1,1,0,1,0,13.2,31.1,24.4,3.3,7.6,8.9
2003,7,21,0,0,1,0,0,0,1.3,33.3,25,4.3,7.6,9.4
2003,7,22,0,0,1,0,1,0,2.5,34.4,24.4,3.8,11.2,13.9
2003,7,23,0,1,1,0,1,0,3.8,32.2,24.4,3.6,9.4,13
2003,7,24,0,0,0,0,0,0,0,32.8,23.3,1.3,5.4,6.3
2003,7,25,0,1,1,0,1,0,0,31.7,23.9,1.6,7.2,8.9
2003,7,26,0,1,1,0,1,0,5.6,31.7,23.3,1.3,8,10.3
2003,7,27,1,1,0,0,0,0,0,32.8,23.3,1.6,5.4,6.3
2003,7,28,0,0,1,0,1,0,0,33.9,23.9,2.3,8,9.8
2003,7,29,0,1,0,0,0,0,0,33.3,25,2.6,8,9.8
2003,7,30,0,0,1,0,0,0,0,32.2,25,2.9,7.2,8.9
2003,7,31,0,0,1,0,0,0,8.1,32.8,25,2.7,9.4,11.6
2003,8,1,0,0,1,0,1,0,0.5,32.2,26.1,2.8,9.4,10.3
2003,8,2,0,0,1,0,1,0,1,32.8,23.9,3.4,7.6,10.3
2003,8,3,0,1,0,0,1,0,0,33.3,25.6,2.6,7.2,9.4
2003,8,4,0,1,1,0,0,0,19.1,34.4,25.6,2.9,7.6,9.8
2003,8,5,0,1,1,0,1,0,3.3,33.9,24.4,2.7,8,9.8
2003,8,6,0,0,1,0,1,0,4.1,33.9,25.6,3.6,10.7,13.9
2003,8,7,0,0,1,0,1,0,5.6,34.4,25.6,3.6,9.8,11.6
2003,8,8,0,1,0,0,0,0,0,32.8,25,3,5.8,7.6
2003,8,9,0,1,0,0,0,0,0,33.3,24.4,2.2,6.3,8
2003,8,10,0,1,0,0,0,0,0,35,26.7,2.3,5.8,7.6
2003,8,11,0,1,0,0,0,0,0,32.8,25,1.5,5.4,6.7
2003,8,12,0,1,1,0,1,0,8.4,27.8,22.2,1.6,9.8,11.2
2003,8,13,0,1,1,0,0,0,2,30,22.8,2.4,7.6,9.4
2003,8,14,0,1,0,0,0,0,0,33.3,23.3,3.8,7.6,9.8
2003,8,15,0,0,0,0,0,0,0,33.3,27.8,5.3,9.4,11.2
2003,8,16,0,1,1,0,1,0,2.3,33.3,25.6,0,9.4,0
2003,8,17,0,1,0,0,0,0,0,31.7,24.4,2.5,7.2,8.9
2003,8,18,0,1,0,0,0,0,0,33.3,24.4,2.6,6.7,7.6
2003,8,19,0,1,0,0,0,0,0,32.8,25.6,2.4,6.7,7.6
2003,8,20,0,1,1,0,1,0,2.3,33.9,25,2.6,8,9.4
2003,8,21,0,1,1,0,0,0,0,32.8,23.9,2.3,6.7,8.9
2003,8,22,0,1,1,0,1,0,24.6,31.1,23.9,2.5,6.7,9.8
2003,8,23,0,1,1,0,0,0,0,32.2,25.6,2.3,5.8,7.2
2003,8,24,0,1,0,0,1,0,0,33.9,25.6,2.1,6.3,8.9
2003,8,25,0,0,1,0,0,0,0.3,33.9,25.6,2.3,8.9,11.2
2003,8,26,1,1,1,0,1,0,39.1,33.9,25,1.7,11.6,13.4
2003,8,27,1,0,0,0,0,0,0,32.8,24.4,1.4,5.4,6.7
2003,8,28,0,1,1,0,1,0,14.2,33.3,25,2.2,9.4,11.2
2003,8,29,0,0,1,0,0,0,0,33.3,25.6,3.5,7.2,9.4
2003,8,30,0,1,1,0,1,0,20.3,30.6,24.4,4,13.4,17
2003,8,31,0,1,1,0,0,0,10.2,30.6,25,3.6,10.7,13.4
2003,9,1,0,0,1,0,0,0,1,32.8,26.1,3.3,8.9,10.3
2003,9,2,0,0,1,0,1,0,1,32.8,25.6,1.7,8,9.8
2003,9,3,1,0,0,0,0,0,0,33.9,24.4,1.8,5.4,6.7
2003,9,4,0,1,1,0,1,0,5.8,33.3,25,2.6,9.8,10.7
2003,9,5,0,0,1,0,0,0,0.3,31.1,25.6,5.1,8,10.3
2003,9,6,0,0,0,0,0,0,0,31.1,23.9,2.9,7.2,9.4
2003,9,7,0,1,0,0,0,0,0,30,24.4,2.9,5.8,7.2
2003,9,8,0,1,0,0,0,0,0,31.7,25,2.9,6.7,7.6
2003,9,9,0,1,0,0,0,0,0,30.6,23.3,2.1,7.2,8.9
2003,9,10,1,1,1,0,1,0,66.3,31.7,22.8,2.5,8,9.4
2003,9,11,0,1,0,0,0,0,0,32.8,23.9,3,7.2,8.9
2003,9,12,0,1,1,0,0,0,0.5,31.1,25,4.2,10.3,11.6
2003,9,13,0,1,1,0,1,0,24.1,32.2,24.4,2.9,11.6,13.4
2003,9,14,1,1,0,0,0,0,0,31.7,22.8,2.2,5.4,6.7
2003,9,15,0,0,0,0,0,0,0,30.6,24.4,4.6,7.2,8.9
2003,9,16,0,0,0,0,0,0,0,30,20.6,3.3,7.6,9.8
2003,9,17,0,0,0,0,0,0,0,30,18.9,1.9,5.8,6.3
2003,9,18,1,1,0,0,0,0,0,31.1,20,2,6.3,7.6
2003,9,19,0,1,0,0,0,0,0,32.8,23.9,1.9,5.4,6.3
2003,9,20,0,1,1,0,0,0,0,30.6,23.3,2.2,6.3,7.6
2003,9,21,0,1,1,0,1,0,15,30,23.9,3,10.7,12.5
2003,9,22,0,1,1,0,0,0,7.9,27.8,23.3,4.2,11.2,13.9
2003,9,23,0,0,0,0,0,0,0,30.6,22.8,3,7.2,8.9
2003,9,24,0,0,0,0,0,0,0,31.1,21.1,2.4,6.3,7.2
2003,9,25,0,0,0,0,0,0,0,31.1,22.8,4,7.6,9.4
2003,9,26,0,1,1,0,0,0,22.1,31.7,24.4,2.8,8.9,10.3
2003,9,27,0,1,1,0,0,0,0.3,33.3,24.4,2.1,5.8,6.7
2003,9,28,0,0,0,0,0,0,0,29.4,20.6,7.1,12.5,14.8
2003,9,29,0,0,0,0,0,0,0,24.4,18.3,7.3,11.2,13.9
2003,9,30,0,0,0,0,0,0,0,25,17.2,5.3,9.4,11.6
2003,10,1,0,0,0,0,0,0,0,27.8,18.9,6.2,9.8,11.6
2003,10,2,0,0,0,0,0,0,0,22.8,15.6,6.1,10.3,13
2003,10,3,1,0,0,0,0,0,0,25.6,15,2.7,7.2,8.9
2003,10,4,1,1,0,0,0,0,0,28.3,16.1,1.5,4,5.4
2003,10,5,1,1,0,0,0,0,0,29.4,17.2,1.9,5.4,6.3
2003,10,6,1,1,0,0,0,0,0,28.3,18.9,1.6,4.5,5.4
2003,10,7,0,1,0,0,0,0,0,28.9,21.7,3,6.7,7.2
2003,10,8,0,1,0,0,0,0,0,28.3,21.7,3.3,5.8,6.7
2003,10,9,0,1,1,0,0,0,3.6,28.3,22.8,2.8,5.8,7.6
2003,10,10,0,1,1,0,0,0,91.4,24.4,22.2,3.5,7.2,9.4
2003,10,11,0,1,1,0,0,0,0.5,23.9,22.8,4.6,7.2,8.9
2003,10,12,0,1,0,0,0,0,0,28.3,21.7,3.7,6.3,7.2
2003,10,13,0,0,0,0,0,0,0,27.8,19.4,2,5.8,7.2
2003,10,14,0,1,0,0,0,0,0,30.6,19.4,4.7,11.2,13.4
2003,10,15,0,0,0,0,0,0,0,25,13.3,3.1,10.7,12.5
2003,10,16,0,0,0,0,0,0,0,27.2,12.8,1.9,6.3,6.7
2003,10,17,1,1,1,0,0,0,6.9,30,16.1,3.1,10.7,13
2003,10,18,0,1,0,0,0,0,0,23.3,16.7,4.9,9.4,11.2
2003,10,19,0,0,0,0,0,0,0,25.6,14.4,2.3,6.3,7.6
2003,10,20,1,0,0,0,0,0,0,28.3,14.4,1.5,4.5,5.8
2003,10,21,1,1,0,0,0,0,0,30,16.1,3,6.3,7.6
2003,10,22,0,0,0,0,0,0,0,30.6,16.7,4.3,7.2,8
2003,10,23,1,1,0,0,0,0,0,29.4,17.2,2.3,4.5,5.8
2003,10,24,1,1,0,0,0,0,0,29.4,18.3,2.4,5.8,6.7
2003,10,25,0,1,1,0,1,0,0,28.3,22.2,3.4,7.2,8.9
2003,10,26,1,1,1,0,0,0,0.3,26.1,17.2,3.1,7.2,8
2003,10,27,0,1,1,0,0,0,2,17.8,15,4.6,8.9,9.8
2003,10,28,0,0,0,0,0,0,0,23.3,13.9,2.7,6.3,7.6
2003,10,29,1,1,0,0,0,0,0,26.1,12.8,2.4,6.7,7.6
2003,10,30,1,0,0,0,0,0,0,28.9,16.7,3.3,8,10.3
2003,10,31,1,0,0,0,0,0,0,29.4,20.6,3.1,6.7,8.9
2003,11,1,0,1,0,0,0,0,0,28.9,21.1,3.4,6.7,7.6
2003,11,2,1,1,0,0,0,0,0,28.9,17.2,2.2,6.7,7.6
2003,11,3,1,1,0,0,0,0,0,29.4,15,1.9,5.8,6.7
2003,11,4,0,1,1,0,0,0,0,28.3,17.8,3.5,7.2,9.4
2003,11,5,0,1,1,0,0,0,0,30,21.1,2.8,6.3,7.2
2003,11,6,1,1,0,0,0,0,0,29.4,18.9,2,5.4,6.3
2003,11,7,0,1,0,0,0,0,0,22.8,18.3,3.4,6.3,7.6
2003,11,8,0,0,0,0,0,0,0,24.4,16.7,4.4,7.6,8.9
2003,11,9,0,1,0,0,0,0,0,25,17.2,4.1,8,9.4
2003,11,10,0,1,0,0,0,0,0,23.9,17.8,2.9,5.8,7.2
2003,11,11,1,0,0,0,0,0,0,28.3,16.1,2.3,6.3,7.2
2003,11,12,1,1,0,0,0,0,0,30,17.8,1.6,5.4,6.7
2003,11,13,0,1,0,0,0,0,0,23.3,13.9,7.8,12.5,13.9
2003,11,14,0,0,0,0,0,0,0,18.9,10.6,4.1,10.3,12.5
2003,11,15,0,0,0,0,0,0,0,26.7,10,2.4,6.3,7.2
2003,11,16,1,1,1,0,0,0,0,27.8,16.7,2.8,5.4,6.7
2003,11,17,1,1,0,0,0,0,0,29.4,18.9,4.3,8,10.3
2003,11,18,0,1,1,0,1,1,15.5,26.1,16.7,6.2,16.5,20.1
2003,11,19,0,0,0,0,0,0,0,21.1,12.2,6.7,11.6,16.1
