"Year","Month","Day","DayOfWeek","Flights","Cancelled","Diverted","Delayed"
2008,1,1,2,107,2,0,42
2008,1,2,3,118,0,0,49
2008,1,3,4,118,1,0,22
2008,1,4,5,117,0,0,20
2008,1,5,6,105,0,0,27
2008,1,6,7,112,0,0,26
2008,1,7,1,115,0,0,7
2008,1,8,2,120,0,0,18
2008,1,9,3,111,1,0,11
2008,1,10,4,114,0,0,33
2008,1,11,5,115,0,0,16
2008,1,12,6,97,1,0,7
2008,1,13,7,106,0,0,15
2008,1,14,1,112,3,0,9
2008,1,15,2,109,0,0,10
2008,1,16,3,110,3,0,16
2008,1,17,4,114,3,0,48
2008,1,18,5,115,1,0,44
2008,1,19,6,95,6,1,32
2008,1,20,7,104,1,0,11
2008,1,21,1,114,0,0,31
2008,1,22,2,110,1,0,18
2008,1,23,3,112,1,0,20
2008,1,24,4,116,0,0,20
2008,1,25,5,121,2,0,20
2008,1,26,6,96,1,0,16
2008,1,27,7,113,2,0,20
2008,1,28,1,115,1,0,12
2008,1,29,2,111,1,0,19
2008,1,30,3,111,1,0,13
2008,1,31,4,120,2,0,76
2008,2,1,5,123,1,0,50
2008,2,2,6,108,0,0,14
2008,2,3,7,113,1,0,22
2008,2,4,1,117,2,0,34
2008,2,5,2,113,0,0,35
2008,2,6,3,126,2,0,44
2008,2,7,4,118,0,0,31
2008,2,8,5,120,0,0,34
2008,2,9,6,101,0,0,16
2008,2,10,7,113,1,0,23
2008,2,11,1,117,1,0,23
2008,2,12,2,113,3,1,48
2008,2,13,3,115,2,1,31
2008,2,14,4,120,1,0,22
2008,2,15,5,120,0,0,32
2008,2,16,6,103,4,0,20
2008,2,17,7,109,3,0,33
2008,2,18,1,120,0,0,35
2008,2,19,2,117,0,0,18
2008,2,20,3,118,0,0,29
2008,2,21,4,119,0,0,49
2008,2,22,5,119,6,0,51
2008,2,23,6,102,1,0,18
2008,2,24,7,111,1,0,18
2008,2,25,1,119,0,1,23
2008,2,26,2,117,2,0,42
2008,2,27,3,110,1,0,10
2008,2,28,4,109,3,0,9
2008,2,29,5,109,0,0,28
2008,3,1,6,102,0,0,13
2008,3,2,7,108,0,0,20
2008,3,3,1,118,2,2,46
2008,3,4,2,117,2,0,32
2008,3,5,3,119,1,0,19
2008,3,6,4,118,5,0,38
2008,3,7,5,118,0,0,75
2008,3,8,6,112,5,0,46
2008,3,9,7,112,0,0,38
2008,3,10,1,119,1,0,38
2008,3,11,2,119,1,0,17
2008,3,12,3,120,2,0,19
2008,3,13,4,119,0,0,25
2008,3,14,5,119,0,0,34
2008,3,15,6,113,0,0,52
2008,3,16,7,111,0,0,27
2008,3,17,1,118,0,0,32
2008,3,18,2,118,12,0,38
2008,3,19,3,119,5,0,54
2008,3,20,4,118,0,0,34
2008,3,21,5,118,3,0,28
2008,3,22,6,111,0,0,27
2008,3,23,7,110,1,0,21
2008,3,24,1,118,0,0,14
2008,3,25,2,118,1,0,19
2008,3,26,3,119,5,0,16
2008,3,27,4,118,4,0,16
2008,3,28,5,118,0,0,32
2008,3,29,6,111,1,0,20
2008,3,30,7,111,1,0,35
2008,3,31,1,118,1,0,26
2008,4,1,2,116,0,0,21
2008,4,2,3,118,0,1,22
2008,4,3,4,119,1,0,33
2008,4,4,5,119,2,5,65
2008,4,5,6,111,0,0,39
2008,4,6,7,110,0,0,28
2008,4,7,1,117,1,0,11
2008,4,8,2,116,2,0,24
2008,4,9,3,116,8,1,23
2008,4,10,4,117,7,0,39
2008,4,11,5,116,4,0,39
2008,4,12,6,108,2,0,34
2008,4,13,7,107,0,0,27
2008,4,14,1,116,0,0,12
2008,4,15,2,114,0,0,9
2008,4,16,3,115,0,0,6
2008,4,17,4,116,1,0,13
2008,4,18,5,116,1,0,33
2008,4,19,6,108,2,0,17
2008,4,20,7,108,1,0,12
2008,4,21,1,114,0,1,9
2008,4,22,2,114,0,0,12
2008,4,23,3,115,0,2,20
2008,4,24,4,117,0,0,11
2008,4,25,5,117,0,0,26
2008,4,26,6,110,1,0,21
2008,4,27,7,112,0,0,19
2008,4,28,1,115,0,0,21
2008,4,29,2,114,0,0,8
2008,4,30,3,115,1,0,8
2008,5,1,4,119,0,0,19
2008,5,2,5,120,0,0,46
2008,5,3,6,112,0,1,26
2008,5,4,7,113,0,0,6
2008,5,5,1,119,1,0,18
2008,5,6,2,117,0,0,12
2008,5,7,3,119,0,0,19
2008,5,8,4,120,0,0,17
2008,5,9,5,120,0,0,17
2008,5,10,6,107,0,0,10
2008,5,11,7,111,0,0,22
2008,5,12,1,119,0,0,20
2008,5,13,2,109,0,0,17
2008,5,14,3,120,0,0,28
2008,5,15,4,120,0,0,38
2008,5,16,5,120,0,0,47
2008,5,17,6,107,0,0,18
2008,5,18,7,109,0,0,24
2008,5,19,1,118,1,0,25
2008,5,20,2,117,1,0,24
2008,5,21,3,118,0,0,14
2008,5,22,4,120,0,3,45
2008,5,23,5,120,0,0,25
2008,5,24,6,106,0,0,13
2008,5,25,7,98,0,0,5
2008,5,26,1,107,0,0,10
2008,5,27,2,116,3,0,26
2008,5,28,3,119,0,0,13
2008,5,29,4,120,0,0,5
2008,5,30,5,120,0,0,14
2008,5,31,6,107,0,0,16
2008,6,1,7,110,0,0,15
2008,6,2,1,118,0,0,5
2008,6,3,2,112,0,0,18
2008,6,4,3,116,1,0,21
2008,6,5,4,112,1,1,21
2008,6,6,5,113,0,0,17
2008,6,7,6,98,0,0,12
2008,6,8,7,104,0,0,25
2008,6,9,1,112,0,0,36
2008,6,10,2,108,1,1,27
2008,6,11,3,111,1,0,19
2008,6,12,4,114,0,0,27
2008,6,13,5,114,0,0,37
2008,6,14,6,99,0,0,26
2008,6,15,7,106,0,0,30
2008,6,16,1,113,1,0,32
2008,6,17,2,109,1,0,35
2008,6,18,3,112,0,0,13
2008,6,19,4,114,4,0,39
2008,6,20,5,114,1,0,28
2008,6,21,6,98,0,0,33
2008,6,22,7,105,1,0,29
2008,6,23,1,112,1,0,23
2008,6,24,2,109,0,0,19
2008,6,25,3,110,1,0,32
2008,6,26,4,113,2,0,35
2008,6,27,5,113,0,0,31
2008,6,28,6,98,0,3,25
2008,6,29,7,105,1,0,38
2008,6,30,1,112,0,1,22
2008,7,1,2,109,0,0,7
2008,7,2,3,112,0,0,15
2008,7,3,4,112,0,0,17
2008,7,4,5,93,0,0,9
2008,7,5,6,92,0,0,9
2008,7,6,7,105,3,0,26
2008,7,7,1,114,0,0,34
2008,7,8,2,109,1,0,38
2008,7,9,3,109,1,0,22
2008,7,10,4,112,3,1,22
2008,7,11,5,111,0,0,18
2008,7,12,6,98,2,0,22
2008,7,13,7,103,3,0,34
2008,7,14,1,110,0,1,29
2008,7,15,2,108,0,0,15
2008,7,16,3,110,0,0,13
2008,7,17,4,111,0,0,17
2008,7,18,5,111,0,0,29
2008,7,19,6,98,0,0,17
2008,7,20,7,103,0,0,19
2008,7,21,1,110,0,0,17
2008,7,22,2,108,0,0,27
2008,7,23,3,110,4,0,33
2008,7,24,4,111,4,0,34
2008,7,25,5,111,1,0,23
2008,7,26,6,98,0,1,23
2008,7,27,7,103,2,0,25
2008,7,28,1,110,1,0,14
2008,7,29,2,108,1,0,23
2008,7,30,3,110,2,0,22
2008,7,31,4,111,1,0,23
2008,8,1,5,111,0,1,24
2008,8,2,6,98,2,0,29
2008,8,3,7,103,1,0,26
2008,8,4,1,110,1,0,22
2008,8,5,2,109,3,0,28
2008,8,6,3,111,0,0,20
2008,8,7,4,112,0,0,25
2008,8,8,5,112,0,0,17
2008,8,9,6,99,0,0,9
2008,8,10,7,104,1,0,25
2008,8,11,1,111,3,0,24
2008,8,12,2,108,1,0,27
2008,8,13,3,110,1,2,20
2008,8,14,4,112,0,0,17
2008,8,15,5,112,4,0,35
2008,8,16,6,91,1,0,28
2008,8,17,7,95,0,0,7
2008,8,18,1,110,0,0,11
2008,8,19,2,107,3,0,12
2008,8,20,3,109,1,0,33
2008,8,21,4,111,1,0,26
2008,8,22,5,111,2,0,12
2008,8,23,6,88,0,0,5
2008,8,24,7,101,0,0,25
2008,8,25,1,110,2,0,24
2008,8,26,2,107,1,0,21
2008,8,27,3,109,1,0,9
2008,8,28,4,111,0,0,13
2008,8,29,5,111,0,0,18
2008,8,30,6,81,1,1,10
2008,8,31,7,73,28,0,3
2008,9,1,1,97,97,0,0
2008,9,2,2,101,101,0,0
2008,9,3,3,97,96,0,0
2008,9,4,4,100,26,1,12
2008,9,5,5,100,8,0,7
2008,9,6,6,76,3,0,4
2008,9,7,7,94,5,0,10
2008,9,8,1,99,1,0,15
2008,9,9,2,96,1,0,14
2008,9,10,3,96,2,0,11
2008,9,11,4,100,0,1,21
2008,9,12,5,99,24,2,26
2008,9,13,6,76,15,0,9
2008,9,14,7,94,19,0,9
2008,9,15,1,99,14,0,11
2008,9,16,2,96,7,0,5
2008,9,17,3,96,7,0,8
2008,9,18,4,100,6,0,9
2008,9,19,5,99,2,0,7
2008,9,20,6,76,0,1,6
2008,9,21,7,95,0,0,10
2008,9,22,1,99,1,0,7
2008,9,23,2,96,0,0,5
2008,9,24,3,96,0,0,6
2008,9,25,4,100,0,0,12
2008,9,26,5,99,0,0,14
2008,9,27,6,76,0,0,4
2008,9,28,7,97,0,0,14
2008,9,29,1,99,0,0,7
2008,9,30,2,96,0,0,4
2008,10,1,3,98,0,0,6
2008,10,2,4,103,0,0,5
2008,10,3,5,104,1,0,4
2008,10,4,6,81,0,0,3
2008,10,5,7,99,0,2,12
2008,10,6,1,103,1,1,14
2008,10,7,2,102,0,2,25
2008,10,8,3,100,0,0,13
2008,10,9,4,104,0,0,14
2008,10,10,5,105,0,0,17
2008,10,11,6,82,0,0,6
2008,10,12,7,100,0,0,13
2008,10,13,1,104,0,0,12
2008,10,14,2,102,0,0,10
2008,10,15,3,101,0,0,17
2008,10,16,4,105,0,0,14
2008,10,17,5,105,0,0,25
2008,10,18,6,82,0,0,7
2008,10,19,7,100,0,0,9
2008,10,20,1,105,0,0,3
2008,10,21,2,102,0,0,8
2008,10,22,3,101,0,0,20
2008,10,23,4,106,0,0,18
2008,10,24,5,105,0,0,32
2008,10,25,6,82,0,0,12
2008,10,26,7,100,0,0,19
2008,10,27,1,105,0,0,26
2008,10,28,2,102,0,0,10
2008,10,29,3,101,0,0,7
2008,10,30,4,105,0,0,9
2008,10,31,5,105,0,0,11
2008,11,1,6,82,0,0,4
2008,11,2,7,105,0,0,13
2008,11,3,1,110,0,0,4
2008,11,4,2,106,1,0,6
2008,11,5,3,106,0,1,5
2008,11,6,4,110,0,0,10
2008,11,7,5,110,0,0,23
2008,11,8,6,92,0,0,9
2008,11,9,7,106,0,0,12
2008,11,10,1,109,0,0,7
2008,11,11,2,106,2,0,20
2008,11,12,3,107,0,0,19
2008,11,13,4,110,1,0,29
2008,11,14,5,110,0,0,33
2008,11,15,6,90,0,0,21
2008,11,16,7,106,0,0,19
2008,11,17,1,110,0,0,8
2008,11,18,2,106,1,0,6
2008,11,19,3,106,0,5,7
2008,11,20,4,110,0,0,17
2008,11,21,5,110,0,0,20
2008,11,22,6,90,0,0,8
2008,11,23,7,106,1,0,7
2008,11,24,1,108,1,0,20
2008,11,25,2,108,0,0,8
2008,11,26,3,110,0,0,4
2008,11,27,4,71,0,0,2
2008,11,28,5,88,0,0,6
2008,11,29,6,98,0,0,41
2008,11,30,7,107,1,0,66
2008,12,1,1,110,0,0,60
2008,12,2,2,107,1,0,13
2008,12,3,3,104,0,0,18
2008,12,4,4,109,0,0,23
2008,12,5,5,109,0,1,18
2008,12,6,6,89,0,0,8
2008,12,7,7,105,0,0,13
2008,12,8,1,109,0,0,9
2008,12,9,2,105,1,0,27
2008,12,10,3,104,5,0,45
2008,12,11,4,109,16,4,33
2008,12,12,5,109,1,0,14
2008,12,13,6,88,1,0,8
2008,12,14,7,105,0,0,20
2008,12,15,1,109,6,0,23
2008,12,16,2,104,5,2,28
2008,12,17,3,103,4,4,42
2008,12,18,4,109,2,0,42
2008,12,19,5,107,2,0,46
2008,12,20,6,91,2,0,31
2008,12,21,7,103,5,0,50
2008,12,22,1,108,2,0,45
2008,12,23,2,109,3,0,47
2008,12,24,3,81,1,0,31
2008,12,25,4,84,0,1,11
2008,12,26,5,107,1,0,35
2008,12,27,6,94,2,0,43
2008,12,28,7,106,0,0,37
2008,12,29,1,110,0,0,17
2008,12,30,2,110,0,0,19
2008,12,31,3,87,1,0,10
2007,1,1,1,85,0,0,31
2007,1,2,2,93,0,0,18
2007,1,3,3,92,0,0,26
2007,1,4,4,93,0,0,36
2007,1,5,5,94,0,0,24
2007,1,6,6,80,0,0,18
2007,1,7,7,87,0,0,29
2007,1,8,1,92,2,0,16
2007,1,9,2,89,0,0,12
2007,1,10,3,90,0,0,5
2007,1,11,4,93,0,0,13
2007,1,12,5,93,0,0,21
2007,1,13,6,80,1,0,19
2007,1,14,7,86,3,0,23
2007,1,15,1,92,1,0,45
2007,1,16,2,90,2,0,27
2007,1,17,3,90,4,0,22
2007,1,18,4,93,3,0,27
2007,1,19,5,93,1,0,32
2007,1,20,6,80,0,0,9
2007,1,21,7,86,1,0,32
2007,1,22,1,92,0,0,37
2007,1,23,2,90,0,0,7
2007,1,24,3,90,0,1,13
2007,1,25,4,93,0,0,20
2007,1,26,5,93,0,0,16
2007,1,27,6,80,0,0,16
2007,1,28,7,86,0,0,16
2007,1,29,1,92,0,0,12
2007,1,30,2,90,0,0,10
2007,1,31,3,90,0,0,24
2007,2,1,4,95,8,0,43
2007,2,2,5,94,1,0,46
2007,2,3,6,81,0,0,28
2007,2,4,7,85,0,0,28
2007,2,5,1,92,0,0,19
2007,2,6,2,90,1,0,7
2007,2,7,3,92,0,0,15
2007,2,8,4,96,0,0,12
2007,2,9,5,97,0,0,23
2007,2,10,6,83,0,0,6
2007,2,11,7,89,0,0,7
2007,2,12,1,93,1,0,21
2007,2,13,2,91,9,0,21
2007,2,14,3,93,10,0,36
2007,2,15,4,101,2,0,56
2007,2,16,5,101,0,0,38
2007,2,17,6,91,0,0,35
2007,2,18,7,96,0,0,13
2007,2,19,1,98,1,0,14
2007,2,20,2,100,1,0,14
2007,2,21,3,98,0,0,13
2007,2,22,4,101,0,1,27
2007,2,23,5,101,0,0,26
2007,2,24,6,93,6,1,23
2007,2,25,7,98,4,0,35
2007,2,26,1,98,4,0,28
2007,2,27,2,96,1,1,20
2007,2,28,3,97,0,0,18
2007,3,1,4,103,1,0,48
2007,3,2,5,101,1,0,40
2007,3,3,6,85,1,0,24
2007,3,4,7,92,1,0,16
2007,3,5,1,98,0,0,8
2007,3,6,2,98,1,0,8
2007,3,7,3,98,1,0,28
2007,3,8,4,99,0,0,13
2007,3,9,5,99,0,0,18
2007,3,10,6,85,0,0,11
2007,3,11,7,94,0,0,22
2007,3,12,1,98,1,0,30
2007,3,13,2,98,1,0,23
2007,3,14,3,97,1,0,30
2007,3,15,4,98,1,0,27
2007,3,16,5,98,11,0,26
2007,3,17,6,88,4,0,25
2007,3,18,7,94,2,0,16
2007,3,19,1,98,0,0,13
2007,3,20,2,98,0,0,7
2007,3,21,3,97,1,0,10
2007,3,22,4,99,0,0,23
2007,3,23,5,101,0,0,25
2007,3,24,6,90,0,0,14
2007,3,25,7,94,0,0,9
2007,3,26,1,98,0,0,17
2007,3,27,2,102,0,0,11
2007,3,28,3,100,0,0,16
2007,3,29,4,98,3,0,19
2007,3,30,5,98,4,0,24
2007,3,31,6,88,2,0,40
2007,4,1,7,95,0,1,22
2007,4,2,1,98,0,0,19
2007,4,3,2,100,1,1,31
2007,4,4,3,99,1,0,31
2007,4,5,4,99,0,0,19
2007,4,6,5,99,0,0,16
2007,4,7,6,87,0,0,15
2007,4,8,7,95,1,0,6
2007,4,9,1,98,0,0,21
2007,4,10,2,95,0,1,28
2007,4,11,3,95,1,0,29
2007,4,12,4,95,0,0,25
2007,4,13,5,95,1,0,27
2007,4,14,6,85,0,1,32
2007,4,15,7,91,1,0,33
2007,4,16,1,95,2,0,21
2007,4,17,2,93,0,0,15
2007,4,18,3,95,0,0,12
2007,4,19,4,94,0,0,14
2007,4,20,5,95,0,0,14
2007,4,21,6,83,1,0,12
2007,4,22,7,91,0,0,7
2007,4,23,1,95,0,0,9
2007,4,24,2,93,2,0,14
2007,4,25,3,95,2,0,35
2007,4,26,4,95,0,0,31
2007,4,27,5,97,0,0,33
2007,4,28,6,87,0,0,13
2007,4,29,7,92,1,0,14
2007,4,30,1,98,0,0,19
2007,5,1,2,97,1,0,18
2007,5,2,3,100,1,0,22
2007,5,3,4,102,2,1,29
2007,5,4,5,104,1,6,27
2007,5,5,6,89,0,0,7
2007,5,6,7,100,0,0,24
2007,5,7,1,103,0,0,18
2007,5,8,2,97,0,0,10
2007,5,9,3,100,0,0,15
2007,5,10,4,100,0,0,25
2007,5,11,5,100,2,0,29
2007,5,12,6,90,0,0,9
2007,5,13,7,94,0,0,19
2007,5,14,1,107,1,0,17
2007,5,15,2,104,1,0,29
2007,5,16,3,107,2,0,23
2007,5,17,4,107,0,0,15
2007,5,18,5,107,0,0,18
2007,5,19,6,96,0,0,5
2007,5,20,7,101,0,0,10
2007,5,21,1,107,0,0,8
2007,5,22,2,104,2,0,17
2007,5,23,3,107,0,0,25
2007,5,24,4,106,3,0,28
2007,5,25,5,107,0,0,26
2007,5,26,6,96,0,0,19
2007,5,27,7,96,0,0,18
2007,5,28,1,103,0,0,19
2007,5,29,2,106,0,0,14
2007,5,30,3,107,4,0,22
2007,5,31,4,107,0,0,14
2007,6,1,5,107,1,0,13
2007,6,2,6,96,0,0,13
2007,6,3,7,101,0,0,35
2007,6,4,1,109,3,2,32
2007,6,5,2,109,1,0,24
2007,6,6,3,110,0,0,14
2007,6,7,4,107,0,0,13
2007,6,8,5,107,2,1,44
2007,6,9,6,99,1,0,23
2007,6,10,7,101,0,0,14
2007,6,11,1,107,1,0,29
2007,6,12,2,106,0,1,27
2007,6,13,3,107,0,0,33
2007,6,14,4,107,1,0,28
2007,6,15,5,107,0,0,30
2007,6,16,6,99,1,0,48
2007,6,17,7,102,5,0,30
2007,6,18,1,108,0,0,43
2007,6,19,2,108,2,0,34
2007,6,20,3,107,2,0,37
2007,6,21,4,108,1,0,36
2007,6,22,5,107,1,0,20
2007,6,23,6,99,0,0,11
2007,6,24,7,101,0,0,14
2007,6,25,1,109,3,1,49
2007,6,26,2,108,5,0,37
2007,6,27,3,108,4,2,33
2007,6,28,4,108,2,0,43
2007,6,29,5,107,1,3,37
2007,6,30,6,98,1,0,30
2007,7,1,7,102,3,0,38
2007,7,2,1,106,1,0,28
2007,7,3,2,100,1,0,21
2007,7,4,3,95,1,0,17
2007,7,5,4,105,1,0,29
2007,7,6,5,106,3,0,31
2007,7,7,6,100,1,0,16
2007,7,8,7,107,0,0,23
2007,7,9,1,108,2,0,29
2007,7,10,2,108,0,0,38
2007,7,11,3,107,0,0,39
2007,7,12,4,107,0,0,19
2007,7,13,5,109,0,0,21
2007,7,14,6,101,0,0,25
2007,7,15,7,103,0,0,33
2007,7,16,1,108,1,0,29
2007,7,17,2,108,1,0,41
2007,7,18,3,108,3,0,29
2007,7,19,4,108,2,0,52
2007,7,20,5,108,3,0,34
2007,7,21,6,101,1,0,14
2007,7,22,7,102,0,0,32
2007,7,23,1,108,1,0,27
2007,7,24,2,108,1,0,15
2007,7,25,3,108,0,0,26
2007,7,26,4,109,1,0,47
2007,7,27,5,108,0,0,42
2007,7,28,6,100,2,0,25
2007,7,29,7,101,1,2,40
2007,7,30,1,106,3,0,40
2007,7,31,2,106,0,0,38
2007,8,1,3,106,1,0,40
2007,8,2,4,108,0,0,24
2007,8,3,5,108,0,0,28
2007,8,4,6,99,4,1,14
2007,8,5,7,102,0,0,30
2007,8,6,1,107,1,0,21
2007,8,7,2,107,1,0,15
2007,8,8,3,107,1,0,30
2007,8,9,4,108,5,0,34
2007,8,10,5,108,1,0,29
2007,8,11,6,100,2,0,15
2007,8,12,7,102,1,0,18
2007,8,13,1,107,0,0,24
2007,8,14,2,107,2,0,24
2007,8,15,3,107,0,0,21
2007,8,16,4,108,6,0,37
2007,8,17,5,108,3,0,32
2007,8,18,6,100,2,3,27
2007,8,19,7,102,2,0,17
2007,8,20,1,106,2,2,22
2007,8,21,2,104,1,0,13
2007,8,22,3,107,6,0,12
2007,8,23,4,108,2,0,18
2007,8,24,5,108,3,0,27
2007,8,25,6,98,0,0,16
2007,8,26,7,100,1,0,21
2007,8,27,1,107,1,0,21
2007,8,28,2,103,2,0,12
2007,8,29,3,107,5,0,23
2007,8,30,4,108,1,3,32
2007,8,31,5,108,0,0,29
2007,9,1,6,88,0,0,12
2007,9,2,7,79,0,0,3
2007,9,3,1,101,0,0,23
2007,9,4,2,103,0,0,11
2007,9,5,3,102,1,0,9
2007,9,6,4,107,1,0,14
2007,9,7,5,107,0,0,11
2007,9,8,6,98,2,0,6
2007,9,9,7,99,1,0,14
2007,9,10,1,106,3,0,21
2007,9,11,2,103,1,0,15
2007,9,12,3,104,0,0,13
2007,9,13,4,107,3,0,26
2007,9,14,5,106,1,0,21
2007,9,15,6,98,3,0,4
2007,9,16,7,99,0,0,8
2007,9,17,1,105,0,0,10
2007,9,18,2,103,0,0,7
2007,9,19,3,104,0,0,7
2007,9,20,4,107,0,0,11
2007,9,21,5,107,0,0,12
2007,9,22,6,98,0,0,10
2007,9,23,7,99,0,0,15
2007,9,24,1,106,0,0,9
2007,9,25,2,103,2,0,25
2007,9,26,3,104,0,0,16
2007,9,27,4,107,0,0,23
2007,9,28,5,107,0,0,14
2007,9,29,6,98,1,0,4
2007,9,30,7,101,0,0,13
2007,10,1,1,107,0,0,7
2007,10,2,2,106,0,0,9
2007,10,3,3,107,0,0,11
2007,10,4,4,109,0,0,19
2007,10,5,5,110,0,0,23
2007,10,6,6,103,0,0,13
2007,10,7,7,105,0,0,16
2007,10,8,1,109,0,1,31
2007,10,9,2,108,0,1,12
2007,10,10,3,110,0,0,16
2007,10,11,4,112,0,0,14
2007,10,12,5,111,0,0,18
2007,10,13,6,103,0,0,5
2007,10,14,7,105,0,0,15
2007,10,15,1,109,5,0,34
2007,10,16,2,108,0,0,15
2007,10,17,3,109,0,0,24
2007,10,18,4,110,1,0,30
2007,10,19,5,110,0,0,32
2007,10,20,6,103,0,0,8
2007,10,21,7,105,1,0,18
2007,10,22,1,109,0,1,66
2007,10,23,2,108,2,0,35
2007,10,24,3,109,0,0,30
2007,10,25,4,110,0,0,27
2007,10,26,5,110,0,0,35
2007,10,27,6,103,1,0,13
2007,10,28,7,108,0,0,16
2007,10,29,1,111,0,0,13
2007,10,30,2,109,1,0,3
2007,10,31,3,110,0,0,6
2007,11,1,4,112,0,0,13
2007,11,2,5,112,0,0,13
2007,11,3,6,105,0,0,11
2007,11,4,7,117,1,0,7
2007,11,5,1,121,0,0,13
2007,11,6,2,119,0,0,16
2007,11,7,3,120,0,0,9
2007,11,8,4,121,0,0,12
2007,11,9,5,122,0,0,20
2007,11,10,6,107,0,0,4
2007,11,11,7,113,0,0,11
2007,11,12,1,120,0,0,5
2007,11,13,2,117,0,0,19
2007,11,14,3,118,0,0,21
2007,11,15,4,118,0,0,17
2007,11,16,5,118,0,0,16
2007,11,17,6,105,0,0,12
2007,11,18,7,114,0,0,15
2007,11,19,1,117,0,0,30
2007,11,20,2,119,0,0,21
2007,11,21,3,119,0,0,35
2007,11,22,4,87,0,0,9
2007,11,23,5,101,0,0,16
2007,11,24,6,105,0,0,26
2007,11,25,7,123,1,0,53
2007,11,26,1,120,0,0,54
2007,11,27,2,118,0,0,15
2007,11,28,3,115,0,0,9
2007,11,29,4,117,0,0,8
2007,11,30,5,117,3,0,15
2007,12,1,6,101,3,0,11
2007,12,2,7,112,4,0,34
2007,12,3,1,118,1,0,28
2007,12,4,2,112,1,0,15
2007,12,5,3,114,2,0,28
2007,12,6,4,117,0,0,17
2007,12,7,5,116,0,0,22
2007,12,8,6,101,0,0,8
2007,12,9,7,112,1,0,32
2007,12,10,1,118,0,0,30
2007,12,11,2,112,2,0,29
2007,12,12,3,114,1,0,23
2007,12,13,4,118,2,0,32
2007,12,14,5,118,1,0,38
2007,12,15,6,103,3,0,39
2007,12,16,7,110,3,0,31
2007,12,17,1,119,2,0,14
2007,12,18,2,119,2,0,21
2007,12,19,3,117,1,0,31
2007,12,20,4,117,0,0,36
2007,12,21,5,116,0,0,45
2007,12,22,6,102,0,1,52
2007,12,23,7,112,1,1,51
2007,12,24,1,94,3,0,16
2007,12,25,2,93,2,0,13
2007,12,26,3,116,1,0,52
2007,12,27,4,116,0,1,55
2007,12,28,5,113,2,0,52
2007,12,29,6,99,1,1,34
2007,12,30,7,105,0,0,44
2007,12,31,1,100,3,0,15
2006,1,1,7,52,0,2,19
2006,1,2,1,55,3,0,24
2006,1,3,2,55,0,0,18
2006,1,4,3,58,0,0,13
2006,1,5,4,60,0,0,15
2006,1,6,5,60,0,0,8
2006,1,7,6,53,0,0,6
2006,1,8,7,58,0,0,9
2006,1,9,1,63,0,0,6
2006,1,10,2,61,1,0,5
2006,1,11,3,61,1,0,7
2006,1,12,4,64,1,0,9
2006,1,13,5,64,1,0,20
2006,1,14,6,54,0,0,9
2006,1,15,7,60,0,0,6
2006,1,16,1,64,0,0,15
2006,1,17,2,62,1,0,36
2006,1,18,3,62,0,0,14
2006,1,19,4,64,0,1,6
2006,1,20,5,63,0,0,4
2006,1,21,6,54,1,1,20
2006,1,22,7,60,0,0,22
2006,1,23,1,64,1,2,21
2006,1,24,2,62,0,0,3
2006,1,25,3,62,0,0,5
2006,1,26,4,64,0,0,9
2006,1,27,5,64,0,0,0
2006,1,28,6,54,0,0,10
2006,1,29,7,60,2,0,9
2006,1,30,1,64,1,0,23
2006,1,31,2,62,0,0,6
2006,2,1,3,62,0,0,8
2006,2,2,4,64,9,0,23
2006,2,3,5,65,0,0,16
2006,2,4,6,54,0,0,10
2006,2,5,7,61,0,0,7
2006,2,6,1,65,1,0,12
2006,2,7,2,62,0,0,8
2006,2,8,3,65,0,0,5
2006,2,9,4,67,0,0,6
2006,2,10,5,67,0,1,17
2006,2,11,6,56,0,0,17
2006,2,12,7,64,8,0,5
2006,2,13,1,67,3,0,12
2006,2,14,2,65,1,0,3
2006,2,15,3,68,0,0,8
2006,2,16,4,69,1,0,11
2006,2,17,5,70,0,1,22
2006,2,18,6,60,2,1,24
2006,2,19,7,67,1,1,27
2006,2,20,1,70,1,1,20
2006,2,21,2,68,1,0,17
2006,2,22,3,68,2,0,20
2006,2,23,4,72,0,1,24
2006,2,24,5,76,0,0,22
2006,2,25,6,66,0,1,20
2006,2,26,7,67,0,0,8
2006,2,27,1,70,0,0,8
2006,2,28,2,69,0,0,7
2006,3,1,3,72,0,0,5
2006,3,2,4,70,1,0,13
2006,3,3,5,75,0,0,17
2006,3,4,6,63,0,0,10
2006,3,5,7,67,0,0,6
2006,3,6,1,72,0,0,11
2006,3,7,2,69,0,0,3
2006,3,8,3,71,0,0,7
2006,3,9,4,72,0,2,28
2006,3,10,5,72,1,0,13
2006,3,11,6,61,0,0,14
2006,3,12,7,67,0,0,11
2006,3,13,1,72,0,0,24
2006,3,14,2,70,0,0,13
2006,3,15,3,70,0,0,7
2006,3,16,4,71,0,0,10
2006,3,17,5,77,0,0,5
2006,3,18,6,65,1,0,8
2006,3,19,7,69,0,0,21
2006,3,20,1,75,0,1,44
2006,3,21,2,73,0,0,17
2006,3,22,3,73,0,0,7
2006,3,23,4,74,0,0,22
2006,3,24,5,74,0,0,17
2006,3,25,6,67,0,0,1
2006,3,26,7,69,0,0,14
2006,3,27,1,74,0,1,3
2006,3,28,2,73,1,0,17
2006,3,29,3,73,0,0,14
2006,3,30,4,74,0,0,8
2006,3,31,5,74,1,0,9
