"Year","Month","Day","DayOfWeek","out_Flights","out_Cancelled","out_Diverted","out_Delayed","in_Flights","in_Cancelled","in_Diverted","in_Delayed","Fog","Mist","Rain","Hail","Thunder","Tornado","PRCP","TMAX","TMIN","AWND"
1991,1,20,7,111,0,0,4,108,0,0,11,0,1,0,0,0,0,0,16.7,8.3,3.6
1991,1,21,1,115,0,0,12,117,0,0,31,0,0,1,0,0,0,0,12.2,5.6,6.5
1991,1,22,2,114,2,1,2,117,2,0,11,0,0,0,0,0,0,0,8.9,2.2,4
1991,1,23,3,120,2,0,10,116,2,0,27,1,0,1,0,0,0,27.7,11.1,7.2,4
1991,1,24,4,120,0,0,18,115,0,0,50,1,0,1,0,0,0,38.1,11.1,7.8,6.1
1991,1,25,5,122,0,0,4,118,0,0,20,1,0,0,0,0,0,0,12.2,3.3,3.3
1991,1,26,6,105,1,2,19,105,3,0,21,1,0,0,0,0,0,0,15,2.2,2.2
1991,1,27,7,111,4,1,9,111,4,0,26,1,0,1,0,1,0,17.8,15.6,6.1,3.6
1991,1,28,1,120,9,0,26,120,7,9,38,1,0,1,0,0,0,0,15.6,12.8,2.7
1991,1,29,2,121,6,3,32,120,5,4,51,1,0,1,0,1,0,50,19.4,14.4,4.7
1991,1,30,3,117,4,0,34,113,1,0,63,1,0,1,0,1,0,68.1,20,10.6,3.8
1991,1,31,4,124,0,0,16,119,0,0,27,0,0,0,0,0,0,0,13.3,6.1,6.9
1991,2,1,5,120,0,0,8,122,0,0,12,0,0,0,0,0,0,0,15,4.4,4.2
1991,2,2,6,105,0,0,6,106,0,0,13,0,0,0,0,0,0,0,18.9,4.4,3
1991,2,3,7,115,1,0,10,111,0,1,13,1,1,0,0,0,0,0,20.6,8.3,3.5
1991,2,4,1,122,0,0,15,120,0,0,23,1,0,1,0,0,0,4.3,23.3,15.6,4.2
1991,2,5,2,117,0,0,15,115,0,0,28,1,0,1,0,0,0,45.7,20,16.7,4.5
1991,2,6,3,120,2,1,32,120,3,0,40,1,1,0,0,0,0,0,20.6,13.9,2.8
1991,2,7,4,119,2,0,29,119,0,0,36,1,0,0,0,0,0,0,18.9,10.6,4.9
1991,2,8,5,124,1,0,17,121,0,0,20,0,0,0,0,0,0,0,19.4,8.3,5.2
1991,2,9,6,104,0,1,11,106,0,0,10,1,0,0,0,0,0,0,18.9,6.1,2.8
1991,2,10,7,116,0,0,5,114,0,0,6,0,0,0,0,0,0,0,21.7,5.6,2.5
1991,2,11,1,121,0,0,2,123,0,0,6,0,0,0,0,0,0,0,20.6,7.2,2.3
1991,2,12,2,120,0,0,1,118,0,0,3,1,0,0,0,0,0,0,20,7.8,2.6
1991,2,13,3,118,0,0,12,120,0,0,20,0,0,1,0,0,0,0,23.3,8.9,5.7
1991,2,14,4,117,3,0,23,115,2,0,31,0,0,0,0,0,0,0,22.8,12.2,5.5
1991,2,15,5,117,1,0,12,120,1,0,25,0,0,0,0,0,0,0,13.9,3.3,7.3
1991,2,16,6,108,0,0,7,106,0,0,15,0,0,1,0,0,0,0.5,11.7,-1.1,4.6
1991,2,17,7,117,0,0,9,114,0,0,14,0,0,1,0,0,0,0,22.8,10,6.3
1991,2,18,1,118,1,0,15,116,1,1,30,0,0,0,0,0,0,0,23.3,16.1,7.2
1991,2,19,2,121,1,0,20,118,2,0,38,1,0,1,0,0,0,3.6,25,18.9,7.4
1991,2,20,3,122,1,0,14,120,1,2,32,1,0,1,0,0,0,15.5,22.8,13.3,5.1
1991,2,21,4,121,4,0,34,119,2,12,46,1,0,1,0,1,0,44.5,20.6,13.3,4.8
1991,2,22,5,117,0,0,17,114,0,0,23,1,0,1,0,0,0,23.6,20,12.2,6.6
1991,2,23,6,108,0,0,4,107,1,1,7,0,0,1,0,0,0,0,18.3,9.4,3.9
1991,2,24,7,111,0,0,9,112,0,0,16,1,0,0,0,0,0,0,20,7.2,2.8
1991,2,25,1,120,0,0,5,120,0,0,12,1,0,1,0,0,0,0,20,10,3.3
1991,2,26,2,119,0,0,6,119,0,0,20,0,0,0,0,0,0,0,13.9,5.6,5.1
1991,2,27,3,121,0,0,7,123,0,0,13,0,0,0,0,0,0,0,16.7,3.9,2.7
1991,2,28,4,119,0,0,9,119,0,0,20,0,0,0,0,0,0,0,20.6,8.3,5.3
1991,3,1,5,117,0,0,28,118,0,0,48,1,0,1,0,1,0,66.3,20.6,15.6,5.2
1991,3,2,6,108,1,0,14,105,2,2,20,1,0,1,1,1,0,46,25.6,16.1,4.3
1991,3,3,7,114,1,0,16,113,0,0,25,0,0,0,0,0,0,0,17.2,8.3,7.6
1991,3,4,1,122,0,1,9,121,0,0,11,0,0,0,0,0,0,0,17.8,6.7,4.4
1991,3,5,2,119,0,0,0,119,0,0,3,0,0,0,0,0,0,0,22.8,8.3,5.8
1991,3,6,3,119,0,0,3,115,0,0,7,0,0,0,0,0,0,0,26.1,17.2,7.5
1991,3,7,4,121,0,0,7,120,0,0,27,1,0,0,0,0,0,0,25.6,18.3,3.7
1991,3,8,5,118,0,1,15,116,0,0,32,1,0,1,0,0,0,0.3,20.6,13.3,5.1
1991,3,9,6,107,0,0,4,106,0,0,10,0,0,0,0,0,0,0,20,10.6,5.6
1991,3,10,7,110,0,0,5,106,0,0,9,0,0,0,0,0,0,0,18.9,9.4,5.1
1991,3,11,1,118,1,0,1,118,1,0,5,0,0,0,0,0,0,0,20,3.9,3.4
1991,3,12,2,121,2,2,9,119,2,0,19,0,0,1,0,0,0,1.5,22.2,14.4,5.3
1991,3,13,3,117,0,1,16,117,0,0,21,1,0,1,0,0,0,0,26.1,13.9,5.5
1991,3,14,4,120,1,0,16,119,1,0,24,0,0,0,0,0,0,0,16.1,11.1,4.7
1991,3,15,5,114,0,1,11,113,0,0,28,0,0,1,0,0,0,1.5,13.3,8.3,4.9
1991,3,16,6,105,0,1,16,106,0,0,32,1,0,1,0,1,0,31.5,16.7,11.7,6.1
1991,3,17,7,114,0,0,21,111,0,2,33,1,0,1,0,1,0,12.2,19.4,14.4,5.1
1991,3,18,1,120,0,0,4,119,0,0,9,1,0,1,0,0,0,0,21.1,13.9,4.6
1991,3,19,2,121,1,0,5,120,1,0,5,0,0,0,0,0,0,0,21.7,11.1,3.8
1991,3,20,3,120,1,0,6,114,0,2,16,1,0,1,0,0,0,0,24.4,10,4.7
1991,3,21,4,117,0,1,7,110,0,0,22,1,0,0,0,0,0,0,26.7,18.9,6.3
1991,3,22,5,117,0,0,23,115,0,1,39,1,0,0,0,0,0,0,28.3,22.2,8.7
1991,3,23,6,104,0,0,20,103,0,1,33,1,0,0,0,0,0,0,26.7,17.8,2.6
1991,3,24,7,115,0,0,11,111,0,0,13,0,0,0,0,0,0,0,27.8,14.4,2.9
1991,3,25,1,122,0,0,5,121,0,0,5,1,0,0,0,0,0,0,28.3,12.8,3.2
1991,3,26,2,122,2,0,1,122,1,0,7,0,0,0,0,0,0,0,27.8,16.7,5.1
1991,3,27,3,118,1,4,19,117,1,0,29,1,0,0,0,0,0,0,28.9,22.2,8
1991,3,28,4,116,0,0,22,113,0,0,48,1,1,0,0,0,0,0,26.7,21.1,7
1991,3,29,5,121,1,0,22,117,1,0,42,1,0,1,0,0,0,0,23.9,10.6,8.6
1991,3,30,6,105,1,0,2,105,1,0,10,0,0,0,0,0,0,0,17.8,8.9,6.1
1991,3,31,7,116,0,0,2,113,0,0,7,0,0,0,0,0,0,0,20,8.3,4.7
1991,4,1,1,121,0,0,6,115,0,0,7,0,0,0,0,0,0,0,23.9,7.8,3.4
1991,4,2,2,115,0,0,0,115,0,0,5,0,0,0,0,0,0,0,24.4,7.2,4.7
1991,4,3,3,117,0,0,1,116,0,0,8,0,0,0,0,0,0,0,25,15.6,5.8
1991,4,4,4,118,1,0,12,120,1,0,25,0,0,1,0,0,0,0,26.1,15.6,4.6
1991,4,5,5,120,0,1,13,117,0,0,21,1,0,1,0,0,0,0,23.9,17.8,3.2
1991,4,6,6,106,0,0,8,107,0,2,10,1,0,1,0,0,0,0,27.2,17.2,4
1991,4,7,7,104,0,0,10,106,0,0,23,1,0,1,0,1,0,3,28.3,20.6,5
1991,4,8,1,118,0,0,6,113,0,0,10,0,0,1,0,1,0,2.5,25.6,20.6,5.3
1991,4,9,2,116,2,1,19,115,1,1,32,0,0,1,1,1,0,49,29.4,18.9,5.9
1991,4,10,3,118,1,1,18,115,1,0,29,1,0,1,0,1,0,0.8,23.3,18.9,4.3
1991,4,11,4,118,0,2,14,114,0,0,29,1,0,0,0,0,0,0,28.3,18.3,5.8
1991,4,12,5,119,0,0,15,118,0,0,28,0,0,0,0,0,0,0,27.8,22.8,6.6
1991,4,13,6,103,1,0,22,105,1,0,34,0,0,0,0,0,0,0,27.2,22.8,6.7
1991,4,14,7,109,3,1,35,106,3,1,44,0,0,1,0,1,0,63.5,27.8,18.9,6.7
1991,4,15,1,115,2,2,21,115,1,0,27,0,0,1,0,1,0,4.3,27.2,18.9,2.6
1991,4,16,2,117,0,0,8,117,0,0,14,0,0,1,0,1,0,7.4,22.8,17.8,2.7
1991,4,17,3,116,0,1,7,113,0,0,26,1,0,1,0,1,0,12.4,28.3,16.7,3
1991,4,18,4,112,0,0,18,113,0,0,31,0,0,1,0,1,0,61,24.4,17.2,3.9
1991,4,19,5,116,0,0,18,115,0,0,27,0,0,1,0,1,0,2.3,28.9,17.8,2.6
1991,4,20,6,101,1,1,7,105,0,0,8,1,0,0,0,0,0,0,23.9,16.1,4.7
1991,4,21,7,110,0,0,14,107,0,0,10,0,0,0,0,0,0,0,22.8,14.4,3.8
1991,4,22,1,118,0,0,5,117,0,0,10,1,1,0,0,0,0,0,25.6,13.9,4.7
1991,4,23,2,118,1,0,7,117,1,0,19,0,1,1,0,0,0,0,23.9,16.1,3.3
1991,4,24,3,113,0,0,11,110,0,0,18,0,0,0,0,0,0,0,27.2,15,4
1991,4,25,4,113,0,0,22,113,1,0,36,1,0,1,1,1,0,103.4,25.6,18.9,4.7
1991,4,26,5,118,0,0,20,115,0,3,43,1,0,1,0,1,0,30.2,23.3,18.9,6.6
1991,4,27,6,104,0,0,6,103,1,0,20,0,1,0,0,0,0,0,28.3,21.7,6.1
1991,4,28,7,112,0,2,30,109,0,0,46,0,0,1,0,0,0,0,27.8,24.4,7.7
1991,4,29,1,113,7,0,42,113,4,9,48,1,1,1,0,1,0,47.2,26.1,16.7,6.7
1991,4,30,2,117,1,2,12,118,0,1,21,1,0,1,0,1,0,1.3,26.1,19.4,2.6
1991,5,1,3,109,1,1,6,112,0,0,19,1,0,1,0,1,0,0.3,28.9,21.1,3
1991,5,2,4,111,0,0,11,108,0,1,25,1,0,0,0,0,0,0,28.9,22.8,4.6
1991,5,3,5,110,0,0,27,113,0,0,37,0,0,0,0,0,0,0,28.9,22.8,5
1991,5,4,6,101,1,2,19,101,0,0,29,0,0,0,0,0,0,0,30,23.9,4.6
1991,5,5,7,109,0,0,18,107,0,0,27,0,0,1,0,1,0,0,30,23.9,5.1
1991,5,6,1,115,0,1,19,116,0,0,32,0,0,0,0,0,0,0,25.6,19.4,5
1991,5,7,2,112,0,1,9,113,0,0,22,0,0,1,0,1,0,2,25,17.8,5.8
1991,5,8,3,116,3,3,43,115,2,3,47,1,0,1,0,1,0,85.9,26.7,18.9,4.6
1991,5,9,4,113,0,0,40,110,0,0,47,0,0,1,0,1,0,56.6,21.1,18.3,3.7
1991,5,10,5,107,1,0,15,105,0,0,23,0,0,1,0,0,0,0,29.4,18.9,3.1
1991,5,11,6,99,0,0,4,101,0,0,10,0,0,1,0,0,0,0,31.1,23.3,3.4
1991,5,12,7,113,0,0,7,107,0,0,11,1,0,0,0,0,0,0,32.2,20.6,2.2
1991,5,13,1,118,0,0,6,116,0,0,11,1,1,0,0,0,0,0,31.7,21.7,2.4
1991,5,14,2,117,4,2,18,112,6,1,22,1,0,1,0,0,0,1.8,32.8,21.7,3
1991,5,15,3,113,0,0,15,112,0,0,23,0,0,1,0,1,0,12.4,25,20.6,4.3
1991,5,16,4,112,0,1,18,115,0,1,27,0,0,0,0,0,0,0,30,20,3.8
1991,5,17,5,115,1,0,20,113,0,1,31,0,0,1,0,0,0,1,31.1,21.7,3.2
1991,5,18,6,99,0,0,19,99,0,0,32,1,0,1,0,1,0,37.8,23.9,20,4.1
1991,5,19,7,110,0,1,10,108,0,1,18,0,0,1,0,0,0,0.8,29.4,21.1,5.8
1991,5,20,1,113,0,0,11,110,0,0,24,0,1,1,0,1,0,51.3,26.1,22.2,4.7
1991,5,21,2,115,0,0,7,114,0,0,13,1,0,1,0,0,0,25.7,26.1,21.7,6.4
1991,5,22,3,110,0,0,11,106,1,0,17,0,0,1,0,0,0,1.3,27.2,22.8,7.2
1991,5,23,4,113,0,0,15,115,0,0,19,1,0,1,0,0,0,14.5,30,22.8,6.1
1991,5,24,5,113,0,1,17,113,0,0,24,0,0,1,0,0,0,3,29.4,22.8,3.8
1991,5,25,6,99,0,0,7,99,0,0,15,1,0,1,0,1,0,27.7,26.1,23.3,3.3
1991,5,26,7,100,0,0,0,98,0,0,0,0,0,1,0,0,0,5.3,30,22.8,1.7
1991,5,27,1,110,0,0,3,109,0,0,8,1,0,1,0,1,0,21.6,31.7,22.8,1.8
1991,5,28,2,114,0,0,6,113,0,0,14,1,0,0,0,1,0,0,31.7,23.9,4
1991,5,29,3,118,2,0,14,114,2,0,18,0,0,1,0,1,0,4.3,31.7,23.9,3.6
1991,5,30,4,110,1,1,7,105,0,0,12,0,0,1,0,0,0,9.4,31.7,23.3,3.5
1991,5,31,5,113,0,2,12,111,1,0,18,0,0,0,0,0,0,0,31.7,21.7,3.2
1991,6,1,6,102,0,1,9,101,0,0,15,0,0,0,0,0,0,0,32.8,22.8,2.8
1991,6,2,7,112,1,1,17,111,0,0,17,0,0,0,0,0,0,0,33.9,21.7,2.5
1991,6,3,1,110,0,1,10,109,0,0,16,1,0,0,0,1,0,0,33.9,23.9,3.2
1991,6,4,2,116,0,0,6,111,0,0,7,0,0,1,0,1,0,1.3,33.3,23.9,3
1991,6,5,3,116,1,1,10,115,1,0,20,0,0,1,0,1,0,0.5,36.1,23.3,3.3
1991,6,6,4,116,1,1,8,115,0,1,17,0,1,1,0,0,0,6.4,31.1,23.3,3.9
1991,6,7,5,114,0,0,16,114,0,0,27,0,0,0,0,0,0,0,30.6,19.4,5
1991,6,8,6,102,0,0,8,99,0,0,8,0,0,0,0,0,0,0,28.9,19.4,5.6
1991,6,9,7,110,0,1,3,109,0,0,12,0,0,1,0,0,0,2.8,30.6,21.1,6.3
1991,6,10,1,113,0,0,7,110,0,0,16,0,0,1,0,1,0,33.8,28.9,22.8,5.1
1991,6,11,2,112,1,1,5,113,1,0,10,0,0,1,0,1,0,22.6,27.8,22.8,4.3
1991,6,12,3,114,0,0,8,114,0,0,12,0,0,1,0,0,0,0.5,31.1,23.9,3.1
1991,6,13,4,113,1,0,10,112,1,0,18,0,0,1,0,1,0,7.1,31.1,23.3,2.1
1991,6,14,5,113,0,0,5,111,0,0,10,1,0,0,0,0,0,0,32.2,22.8,2
1991,6,15,6,101,0,0,13,99,0,0,16,0,0,1,0,1,0,32.5,31.7,21.7,2.9
1991,6,16,7,109,0,1,16,110,0,0,30,0,0,1,0,1,0,26.9,33.3,23.3,3.2
1991,6,17,1,115,0,0,7,111,0,0,13,0,0,1,0,1,0,2.8,32.2,22.8,3
1991,6,18,2,111,0,0,11,110,0,0,21,0,0,1,0,1,0,8.1,28.9,22.2,2.2
1991,6,19,3,117,0,0,15,113,0,0,30,1,1,0,0,0,0,0,32.2,21.7,2.1
1991,6,20,4,116,0,1,8,114,1,0,11,0,0,1,0,1,0,0.5,33.3,22.2,2.2
1991,6,21,5,112,1,1,18,112,0,1,25,0,0,1,0,1,0,46.5,32.8,21.1,3.5
1991,6,22,6,99,0,0,19,96,1,0,27,0,0,1,0,0,0,0,32.8,23.3,3.3
1991,6,23,7,110,0,0,3,109,0,0,9,0,0,0,0,0,0,0,33.9,23.3,2.7
1991,6,24,1,113,0,0,17,112,0,2,14,0,0,1,0,1,0,68.1,31.1,22.2,2.5
1991,6,25,2,115,0,0,7,115,0,0,12,0,0,1,0,0,0,0,33.9,21.7,2.2
1991,6,26,3,116,0,0,3,113,0,0,11,0,1,1,0,1,0,0.3,32.8,23.3,2
1991,6,27,4,110,0,0,23,107,0,6,22,1,1,1,0,1,0,11.4,31.7,22.8,2.2
1991,6,28,5,114,0,0,10,111,1,0,16,0,0,0,0,0,0,0,31.7,22.8,2.6
1991,6,29,6,101,2,0,7,99,0,1,10,0,0,0,0,0,0,0,35,22.8,2
1991,6,30,7,110,1,0,4,109,0,0,7,0,0,0,0,0,0,0,35,26.7,2.6
1991,7,1,1,112,0,0,8,115,2,0,15,1,1,0,0,0,0,0,34.4,25.6,2.3
1991,7,2,2,109,1,0,10,107,1,0,18,1,1,1,0,1,0,12.4,34.4,23.9,2.5
1991,7,3,3,112,0,0,16,107,0,0,28,1,1,0,0,0,0,0,32.2,23.3,2.5
1991,7,4,4,95,1,0,4,93,0,0,13,1,1,1,0,1,0,22.9,33.3,23.3,2.7
1991,7,5,5,99,1,0,3,97,1,1,7,0,0,1,0,1,0,10.7,31.7,23.3,2.7
1991,7,6,6,99,0,0,3,99,0,0,6,0,0,1,0,1,0,13.5,25,22.8,3.5
1991,7,7,7,108,0,1,25,108,0,2,38,0,0,1,0,1,0,84.6,25.6,22.2,3.1
1991,7,8,1,112,1,1,22,112,0,0,26,1,0,1,0,1,0,33.5,31.7,22.2,1.8
1991,7,9,2,113,0,0,5,111,0,0,12,1,0,1,0,1,0,1.5,35,22.8,2.2
1991,7,10,3,113,0,0,8,111,0,0,19,0,0,0,0,0,0,0,33.9,23.9,2.9
1991,7,11,4,114,0,0,9,109,0,0,15,0,0,0,0,0,0,0,35,25,3.1
1991,7,12,5,114,0,1,7,113,0,0,16,0,0,1,0,1,0,0,36.1,25.6,3
1991,7,13,6,100,0,1,6,96,0,0,11,0,0,0,0,0,0,0,36.7,26.1,3.5
1991,7,14,7,107,0,0,3,110,0,0,11,0,0,0,0,0,0,0,36.7,25.6,3.4
1991,7,15,1,116,0,1,11,114,0,0,19,1,0,1,0,1,0,30.7,36.7,23.3,3.8
1991,7,16,2,115,0,0,4,111,0,0,14,1,0,0,0,0,0,0,33.9,23.3,2.6
1991,7,17,3,115,0,0,6,114,0,0,19,1,1,0,0,0,0,0,35,24.4,2.3
1991,7,18,4,114,0,0,13,114,0,0,19,1,1,1,0,1,0,40.6,33.9,22.2,3.1
1991,7,19,5,112,0,0,9,113,0,0,16,0,0,1,0,1,0,0.3,32.8,23.3,2.7
1991,7,20,6,102,0,0,3,100,0,0,7,0,0,1,0,1,0,0,33.3,23.3,2.4
1991,7,21,7,104,0,1,8,104,0,0,13,0,0,1,0,1,0,4.3,31.7,22.8,2.4
1991,7,22,1,115,0,0,5,113,1,1,14,0,0,1,0,1,0,1.3,33.3,21.7,1.9
1991,7,23,2,115,1,0,14,114,1,0,17,0,0,0,0,0,0,0,33.9,23.3,2.6
1991,7,24,3,111,1,1,18,112,0,0,30,0,0,0,0,1,0,0,34.4,23.9,2.9
1991,7,25,4,108,0,0,17,111,0,0,24,0,0,0,0,0,0,0,33.9,23.9,2.5
1991,7,26,5,110,1,1,26,110,0,1,38,0,0,1,0,1,0,71.6,34.4,20,3.1
1991,7,27,6,100,0,0,7,100,0,0,20,0,1,0,0,0,0,0,33.9,20.6,2.8
1991,7,28,7,111,0,0,12,109,0,0,18,0,1,1,0,1,0,2.5,35,24.4,2.5
1991,7,29,1,111,0,0,10,110,0,0,17,0,0,1,0,1,0,0,34.4,23.9,2.3
1991,7,30,2,109,0,1,8,115,0,0,16,0,0,0,0,0,0,0,35,24.4,3
1991,7,31,3,113,0,0,3,110,0,0,18,1,1,1,0,0,0,3.6,35.6,25,2.9
1991,8,1,4,114,0,0,8,112,0,0,17,1,1,1,0,1,0,0,33.9,23.9,2.2
1991,8,2,5,107,0,0,11,106,0,0,18,1,1,0,0,1,0,0,34.4,23.3,2.2
1991,8,3,6,100,0,0,7,98,0,0,15,1,1,1,0,1,0,2.5,34.4,23.3,2.5
1991,8,4,7,106,0,0,7,103,0,0,11,1,1,1,0,1,0,0,34.4,23.3,2.3
1991,8,5,1,114,0,0,5,113,0,0,16,0,0,0,0,1,0,0,33.9,23.3,2.5
1991,8,6,2,114,0,0,2,113,0,0,13,1,0,0,0,0,0,0,33.3,22.8,2.1
1991,8,7,3,110,1,0,6,113,0,0,19,0,0,1,0,1,0,15,32.2,22.8,2.4
1991,8,8,4,115,0,0,18,114,0,0,20,0,0,1,0,1,0,2.5,33.3,22.8,2
1991,8,9,5,110,0,1,21,109,0,1,28,0,0,0,0,0,0,0,33.3,23.9,3.1
1991,8,10,6,98,0,0,7,98,0,0,9,0,0,1,0,1,0,4.1,33.3,23.3,2.5
1991,8,11,7,107,0,0,9,106,0,0,21,0,1,1,0,0,0,0,30.6,22.8,4.1
1991,8,12,1,113,0,0,10,113,1,0,31,1,1,0,0,0,0,0,33.9,22.2,3.2
1991,8,13,2,115,1,0,6,112,0,0,21,1,1,0,0,0,0,0,32.8,22.8,3.1
1991,8,14,3,112,1,0,11,109,0,0,28,1,0,1,0,0,0,2,30.6,22.2,2.4
1991,8,15,4,111,0,0,4,111,0,0,11,0,0,1,0,0,0,0.3,31.1,22.2,3.1
1991,8,16,5,111,0,0,4,106,0,0,9,0,0,0,0,0,0,0,31.7,20.6,2.6
1991,8,17,6,97,0,0,4,95,0,0,11,0,0,1,0,0,0,12.7,31.1,20.6,2.8
1991,8,18,7,108,0,1,4,109,0,0,16,0,0,0,0,0,0,0,33.9,22.8,2.4
1991,8,19,1,113,1,0,6,107,1,0,13,1,0,0,0,0,0,0,32.8,23.3,2.9
1991,8,20,2,113,3,1,18,111,1,1,22,1,0,0,0,0,0,0,35,21.7,3.2
1991,8,21,3,116,0,1,5,115,1,0,9,1,0,1,0,1,0,11.2,35,23.3,2.8
1991,8,22,4,113,1,1,5,114,1,0,13,1,1,0,0,0,0,0,32.2,22.2,1.9
1991,8,23,5,114,0,0,6,113,0,0,13,1,1,0,0,0,0,0,32.2,21.1,3.4
1991,8,24,6,103,0,0,3,101,0,0,10,1,1,0,0,0,0,0,32.8,21.1,3.3
1991,8,25,7,110,0,0,4,105,0,0,9,0,0,0,0,0,0,0,31.7,22.8,2.6
1991,8,26,1,108,0,0,6,109,0,0,13,1,0,0,0,0,0,0,32.8,21.7,2.6
1991,8,27,2,114,0,0,4,113,0,0,12,0,0,1,0,1,0,72.4,27.2,23.3,3.4
1991,8,28,3,115,0,0,4,112,0,0,11,0,0,1,0,1,0,10.4,31.7,22.2,2.6
1991,8,29,4,114,0,0,4,114,0,0,11,1,0,0,0,0,0,0,32.8,21.7,1.4
1991,8,30,5,114,0,1,13,104,0,0,28,1,0,1,0,1,0,28.2,33.9,22.8,2.1
1991,8,31,6,92,1,0,8,92,0,0,9,0,0,1,0,1,1,38.4,31.1,22.2,2.2
1991,9,1,7,91,0,0,0,88,0,0,2,0,0,1,0,1,0,0,29.4,22.8,3.2
1991,9,2,1,103,0,0,3,106,0,0,12,0,0,1,0,1,0,4.8,30,23.3,2.6
1991,9,3,2,117,0,2,10,112,0,0,16,1,0,1,0,1,0,12.4,31.1,22.2,4.3
1991,9,4,3,112,0,0,7,112,0,0,9,0,0,1,0,0,0,0,30.6,23.9,3.9
1991,9,5,4,117,0,0,3,116,0,0,13,0,0,1,0,1,0,29.2,31.1,22.8,3.1
1991,9,6,5,115,0,0,5,115,0,0,9,0,0,1,0,0,0,0.8,31.7,22.8,2.1
1991,9,7,6,96,0,1,3,94,0,0,12,0,0,1,0,1,0,1.3,31.7,22.2,1.8
1991,9,8,7,110,0,0,5,109,0,0,10,0,0,0,0,0,0,0,32.8,20.6,1.6
1991,9,9,1,114,0,1,4,112,0,0,6,1,0,1,0,0,0,0,32.2,22.2,3.6
1991,9,10,2,116,0,0,4,112,0,0,7,0,0,0,0,0,0,0,31.1,21.1,3
1991,9,11,3,116,0,0,4,113,0,0,8,0,0,0,0,0,0,0,32.2,22.8,2.5
1991,9,12,4,112,0,2,4,110,0,0,14,1,1,0,0,0,0,0,34.4,20.6,2.2
1991,9,13,5,116,0,0,8,114,0,0,12,1,1,0,0,0,0,0,35,21.7,2.1
1991,9,14,6,97,0,0,2,97,0,0,9,1,1,0,0,0,0,0,33.9,21.7,2.4
1991,9,15,7,109,0,0,10,107,1,0,17,1,1,1,0,1,0,11.4,32.8,22.2,1.7
1991,9,16,1,111,0,0,6,111,0,0,18,1,0,0,0,0,0,0,33.9,21.7,1.7
1991,9,17,2,112,4,0,6,112,3,0,12,1,1,0,0,0,0,0,33.9,22.2,2.5
1991,9,18,3,116,5,0,10,115,2,0,23,1,1,1,0,1,0,7.9,32.8,22.2,1.9
1991,9,19,4,115,0,0,7,115,2,0,24,1,1,1,0,1,0,0,28.3,21.1,4.9
1991,9,20,5,114,0,0,7,113,0,0,15,0,0,0,0,0,0,0,26.7,18.9,6
1991,9,21,6,96,0,0,1,97,0,0,3,0,0,0,0,0,0,0,28.9,18.9,3.4
1991,9,22,7,110,0,0,5,109,0,0,6,0,1,0,0,0,0,0,31.1,19.4,3.7
1991,9,23,1,115,0,0,5,114,0,0,10,1,0,1,0,1,0,12.2,31.7,22.2,1.6
1991,9,24,2,114,0,0,8,113,2,0,19,1,0,1,0,0,0,7.4,30,19.4,3.2
1991,9,25,3,117,1,0,13,114,0,0,23,1,0,1,0,0,0,0,25.6,18.3,5.5
1991,9,26,4,113,0,0,8,113,0,0,12,0,0,0,0,0,0,0,27.2,16.1,4.2
1991,9,27,5,114,0,0,4,112,0,0,6,0,0,0,0,0,0,0,25,16.7,5.4
1991,9,28,6,98,0,1,1,99,0,0,7,0,0,0,0,0,0,0,26.7,12.8,4.5
1991,9,29,7,111,0,0,2,111,0,0,6,0,0,0,0,0,0,0,27.2,16.7,5
1991,9,30,1,113,0,0,3,113,0,0,10,0,0,0,0,0,0,0,27.8,22.2,5.9
1991,10,1,2,114,0,0,2,112,0,0,9,0,0,0,0,0,0,0,28.9,20.6,5.3
1991,10,2,3,114,0,0,2,115,0,0,12,0,0,0,0,0,0,0,29.4,19.4,3
1991,10,3,4,113,0,0,5,112,0,0,9,0,0,0,0,0,0,0,31.1,17.2,2.7
1991,10,4,5,116,2,1,14,114,2,0,24,0,0,0,0,0,0,0,32.2,21.1,4.1
1991,10,5,6,96,0,0,9,97,0,0,23,0,0,0,0,0,0,0,32.2,18.9,4.9
1991,10,6,7,108,0,0,6,107,0,0,18,0,0,0,0,0,0,0,22.8,17.2,8.3
1991,10,7,1,115,0,0,1,114,0,0,6,0,0,0,0,0,0,0,20,7.2,5.7
1991,10,8,2,117,0,0,6,115,0,0,7,0,0,0,0,0,0,0,22.8,7.2,3.4
1991,10,9,3,113,0,0,5,112,0,0,10,0,0,0,0,0,0,0,26.7,8.9,2.6
1991,10,10,4,116,0,0,4,114,0,0,11,0,0,0,0,0,0,0,27.2,11.1,2.4
1991,10,11,5,113,0,0,9,110,0,0,19,1,1,0,0,0,0,0,29.4,13.3,2.6
1991,10,12,6,97,0,0,3,96,0,0,6,1,1,0,0,0,0,0,32.8,18.3,4
1991,10,13,7,111,0,0,6,105,0,1,6,1,0,0,0,0,0,0,31.1,16.1,3
1991,10,14,1,117,6,1,14,115,2,4,22,1,0,0,0,0,0,0,30.6,21.1,3.7
1991,10,15,2,114,0,0,16,116,0,0,20,0,0,0,0,0,0,0,26.1,16.7,4.2
1991,10,16,3,118,0,0,4,115,0,0,7,0,0,0,0,0,0,0,22.8,13.9,4.4
1991,10,17,4,117,0,0,9,116,0,0,10,0,0,0,0,0,0,0,23.9,7.8,2.2
